date,week,year,month,quarter,product_category,region,units_sold,revenue,avg_price,is_holiday_week
2023-05-26,126,2023,5,2,Home_Appliances,South,7,4121.37,320,0
2023-05-26,126,2023,5,2,Home_Appliances,East,14,4494.87,320,0
2023-05-26,126,2023,5,2,Home_Appliances,West,15,5411.22,320,0
2023-05-26,126,2023,5,2,Home_Appliances,Central,11,3680.04,320,0
2023-05-26,126,2023,5,2,Food_Beverages,North,160,5601.24,35,0
2023-05-26,126,2023,5,2,Food_Beverages,South,150,5100.44,35,0
2023-05-26,126,2023,5,2,Food_Beverages,East,143,5121.84,35,0
2023-05-26,126,2023,5,2,Food_Beverages,West,167,5737.98,35,0
2023-05-26,126,2023,5,2,Food_Beverages,Central,141,5016.75,35,0
2023-05-26,126,2023,5,2,Furniture,North,12,2827.98,580,0
2023-05-26,126,2023,5,2,Furniture,South,6,2528.03,580,0
2023-05-26,126,2023,5,2,Furniture,East,7,2584.18,580,0
2023-05-26,126,2023,5,2,Furniture,West,1,3005.17,580,0
2023-05-26,126,2023,5,2,Furniture,Central,1,2295.89,580,0
2023-06-02,127,2023,6,2,Electronics,North,10,8103.79,450,0
2023-06-02,127,2023,6,2,Electronics,South,22,7458.81,450,0
2023-06-02,127,2023,6,2,Electronics,East,20,7041.11,450,0
2023-06-02,127,2023,6,2,Electronics,West,23,8612.99,450,0
2023-06-02,127,2023,6,2,Electronics,Central,14,6675.52,450,0
2023-06-02,127,2023,6,2,Clothing,North,62,4824.45,85,0
2023-06-02,127,2023,6,2,Clothing,South,49,3907.44,85,0
2023-06-02,127,2023,6,2,Clothing,East,61,4911.88,85,0
2023-06-02,127,2023,6,2,Clothing,West,66,5869.43,85,0
2023-06-02,127,2023,6,2,Clothing,Central,49,4213.38,85,0
2023-06-02,127,2023,6,2,Home_Appliances,North,14,4740.52,320,0
2023-06-02,127,2023,6,2,Home_Appliances,South,18,3803.47,320,0
2023-06-02,127,2023,6,2,Home_Appliances,East,6,4191.26,320,0
2023-06-02,127,2023,6,2,Home_Appliances,West,18,4799.0,320,0
2023-06-02,127,2023,6,2,Home_Appliances,Central,12,3955.18,320,0
2023-06-02,127,2023,6,2,Food_Beverages,North,158,5770.42,35,0
2023-06-02,127,2023,6,2,Food_Beverages,South,126,4477.4,35,0
2023-06-02,127,2023,6,2,Food_Beverages,East,145,5068.82,35,0
2023-06-02,127,2023,6,2,Food_Beverages,West,170,6055.93,35,0
2023-06-02,127,2023,6,2,Food_Beverages,Central,126,4420.61,35,0
2023-06-02,127,2023,6,2,Furniture,North,3,2574.97,580,0
2023-06-02,127,2023,6,2,Furniture,South,3,2302.56,580,0
2023-06-02,127,2023,6,2,Furniture,East,4,2567.79,580,0
2023-06-02,127,2023,6,2,Furniture,West,11,2878.39,580,0
2023-06-02,127,2023,6,2,Furniture,Central,1,2057.36,580,0
2023-06-09,128,2023,6,2,Electronics,North,14,8779.56,450,0
2023-06-09,128,2023,6,2,Electronics,South,17,6080.5,450,0
2023-06-09,128,2023,6,2,Electronics,East,13,6488.2,450,0
2023-06-09,128,2023,6,2,Electronics,West,12,9222.96,450,0
2023-06-09,128,2023,6,2,Electronics,Central,4,5480.69,450,0
2023-06-09,128,2023,6,2,Clothing,North,60,4687.27,85,0
2023-06-09,128,2023,6,2,Clothing,South,47,3738.87,85,0
2023-06-09,128,2023,6,2,Clothing,East,63,4602.06,85,0
2023-06-09,128,2023,6,2,Clothing,West,45,4819.05,85,0
2023-06-09,128,2023,6,2,Clothing,Central,38,3461.62,85,0
2023-06-09,128,2023,6,2,Home_Appliances,North,11,4137.26,320,0
2023-06-09,128,2023,6,2,Home_Appliances,South,18,3841.59,320,0
2023-06-09,128,2023,6,2,Home_Appliances,East,17,3964.3,320,0
2023-06-09,128,2023,6,2,Home_Appliances,West,14,4641.4,320,0
2023-06-09,128,2023,6,2,Home_Appliances,Central,11,3608.71,320,0
2023-06-09,128,2023,6,2,Food_Beverages,North,158,5787.03,35,0
2023-06-09,128,2023,6,2,Food_Beverages,South,121,4264.33,35,0
2023-06-09,128,2023,6,2,Food_Beverages,East,150,5036.04,35,0
2023-06-09,128,2023,6,2,Food_Beverages,West,152,5586.96,35,0
2023-06-09,128,2023,6,2,Food_Beverages,Central,131,4465.68,35,0
2023-06-09,128,2023,6,2,Furniture,North,3,2279.2,580,0
2023-06-09,128,2023,6,2,Furniture,South,1,1978.83,580,0
2023-06-09,128,2023,6,2,Furniture,East,7,2289.7,580,0
2023-06-09,128,2023,6,2,Furniture,West,1,2754.63,580,0
2023-06-09,128,2023,6,2,Furniture,Central,1,2161.07,580,0
2023-06-16,129,2023,6,2,Electronics,North,13,8059.94,450,0
2023-06-16,129,2023,6,2,Electronics,South,17,6700.55,450,0
2023-06-16,129,2023,6,2,Electronics,East,23,7776.12,450,0
2023-06-16,129,2023,6,2,Electronics,West,20,8615.71,450,0
2023-06-16,129,2023,6,2,Electronics,Central,14,6311.37,450,0
2023-06-16,129,2023,6,2,Clothing,North,55,4768.8,85,0
2023-06-16,129,2023,6,2,Clothing,South,43,3594.51,85,0
2023-06-16,129,2023,6,2,Clothing,East,49,4538.85,85,0
2023-06-16,129,2023,6,2,Clothing,West,63,4779.01,85,0
2023-06-16,129,2023,6,2,Clothing,Central,45,3933.39,85,0
2023-06-16,129,2023,6,2,Home_Appliances,North,8,4114.87,320,0
2023-06-16,129,2023,6,2,Home_Appliances,South,13,4010.66,320,0
2023-06-16,129,2023,6,2,Home_Appliances,East,15,4034.78,320,0
2023-06-16,129,2023,6,2,Home_Appliances,West,21,4574.15,320,0
2023-06-16,129,2023,6,2,Home_Appliances,Central,9,3823.33,320,0
2023-06-16,129,2023,6,2,Food_Beverages,North,130,5034.45,35,0
2023-06-16,129,2023,6,2,Food_Beverages,South,108,4047.57,35,0
2023-06-16,129,2023,6,2,Food_Beverages,East,142,5040.9,35,0
2023-06-16,129,2023,6,2,Food_Beverages,West,149,5281.08,35,0
2023-06-16,129,2023,6,2,Food_Beverages,Central,129,4445.4,35,0
2023-06-16,129,2023,6,2,Furniture,North,3,2372.14,580,0
2023-06-16,129,2023,6,2,Furniture,South,8,2079.54,580,0
2023-06-16,129,2023,6,2,Furniture,East,1,2576.01,580,0
2023-06-16,129,2023,6,2,Furniture,West,2,2744.55,580,0
2023-06-16,129,2023,6,2,Furniture,Central,4,1857.02,580,0
2023-06-23,130,2023,6,2,Electronics,North,22,8074.47,450,0
2023-06-23,130,2023,6,2,Electronics,South,11,6628.3,450,0
2023-06-23,130,2023,6,2,Electronics,East,10,7209.02,450,0
2023-06-23,130,2023,6,2,Electronics,West,23,8454.78,450,0
2023-06-23,130,2023,6,2,Electronics,Central,14,6416.37,450,0
2023-06-23,130,2023,6,2,Clothing,North,49,4760.15,85,0
2023-06-23,130,2023,6,2,Clothing,South,51,4149.57,85,0
2023-06-23,130,2023,6,2,Clothing,East,55,4341.14,85,0
2023-06-23,130,2023,6,2,Clothing,West,57,5088.65,85,0
2023-06-23,130,2023,6,2,Clothing,Central,44,4096.8,85,0
2023-06-23,130,2023,6,2,Home_Appliances,North,12,4500.33,320,0
2023-06-23,130,2023,6,2,Home_Appliances,South,1,3906.03,320,0
2023-06-23,130,2023,6,2,Home_Appliances,East,15,3922.66,320,0
2023-06-23,130,2023,6,2,Home_Appliances,West,11,5108.69,320,0
2023-06-23,130,2023,6,2,Home_Appliances,Central,12,3627.13,320,0
2023-06-23,130,2023,6,2,Food_Beverages,North,148,5562.62,35,0
2023-06-23,130,2023,6,2,Food_Beverages,South,122,4328.97,35,0
2023-06-23,130,2023,6,2,Food_Beverages,East,164,5323.04,35,0
2023-06-23,130,2023,6,2,Food_Beverages,West,157,5753.36,35,0
2023-06-23,130,2023,6,2,Food_Beverages,Central,135,4498.47,35,0
2023-06-23,130,2023,6,2,Furniture,North,1,2699.4,580,0
2023-06-23,130,2023,6,2,Furniture,South,7,2435.06,580,0
2023-06-23,130,2023,6,2,Furniture,East,6,2441.2,580,0
2023-06-23,130,2023,6,2,Furniture,West,11,3050.33,580,0
2023-06-23,130,2023,6,2,Furniture,Central,1,2190.02,580,0
2023-06-30,131,2023,6,2,Electronics,North,12,8135.91,450,0
2023-06-30,131,2023,6,2,Electronics,South,8,6777.93,450,0
2023-06-30,131,2023,6,2,Electronics,East,15,7723.65,450,0
2023-06-30,131,2023,6,2,Electronics,West,22,8847.43,450,0
2023-06-30,131,2023,6,2,Electronics,Central,19,5765.71,450,0
2023-06-30,131,2023,6,2,Clothing,North,61,4816.3,85,0
2023-06-30,131,2023,6,2,Clothing,South,41,3655.22,85,0
2023-06-30,131,2023,6,2,Clothing,East,46,4276.9,85,0
2023-06-30,131,2023,6,2,Clothing,West,62,5254.16,85,0
2023-06-30,131,2023,6,2,Clothing,Central,36,2987.2,85,0
2023-06-30,131,2023,6,2,Home_Appliances,North,12,4110.37,320,0
2023-06-30,131,2023,6,2,Home_Appliances,South,15,3536.28,320,0
2023-06-30,131,2023,6,2,Home_Appliances,East,14,4213.94,320,0
2023-06-30,131,2023,6,2,Home_Appliances,West,13,4492.14,320,0
2023-06-30,131,2023,6,2,Home_Appliances,Central,6,3423.92,320,0
2023-06-30,131,2023,6,2,Food_Beverages,North,153,5300.26,35,0
2023-06-30,131,2023,6,2,Food_Beverages,South,146,4910.44,35,0
2023-06-30,131,2023,6,2,Food_Beverages,East,137,4663.08,35,0
2023-06-30,131,2023,6,2,Food_Beverages,West,154,5275.69,35,0
2023-06-30,131,2023,6,2,Food_Beverages,Central,109,4019.68,35,0
2023-06-30,131,2023,6,2,Furniture,North,1,2541.61,580,0
2023-06-30,131,2023,6,2,Furniture,South,2,1955.88,580,0
2023-06-30,131,2023,6,2,Furniture,East,2,2403.89,580,0
2023-06-30,131,2023,6,2,Furniture,West,1,2546.47,580,0
2023-06-30,131,2023,6,2,Furniture,Central,6,2098.95,580,0
2023-07-07,132,2023,7,3,Electronics,North,21,7099.9,450,0
2023-07-07,132,2023,7,3,Electronics,South,10,6296.3,450,0
2023-07-07,132,2023,7,3,Electronics,East,7,6671.17,450,0
2023-07-07,132,2023,7,3,Electronics,West,22,7709.17,450,0
2023-07-07,132,2023,7,3,Electronics,Central,20,6088.44,450,0
2023-07-07,132,2023,7,3,Clothing,North,53,3963.78,85,0
2023-07-07,132,2023,7,3,Clothing,South,47,3439.65,85,0
2023-07-07,132,2023,7,3,Clothing,East,48,3847.75,85,0
2023-07-07,132,2023,7,3,Clothing,West,55,4757.45,85,0
2023-07-07,132,2023,7,3,Clothing,Central,45,3354.98,85,0
2023-07-07,132,2023,7,3,Home_Appliances,North,5,3840.59,320,0
2023-07-07,132,2023,7,3,Home_Appliances,South,9,3768.44,320,0
2023-07-07,132,2023,7,3,Home_Appliances,East,17,3723.16,320,0
2023-07-07,132,2023,7,3,Home_Appliances,West,7,4097.05,320,0
2023-07-07,132,2023,7,3,Home_Appliances,Central,1,3214.81,320,0
2023-07-07,132,2023,7,3,Food_Beverages,North,138,4797.07,35,0
2023-07-07,132,2023,7,3,Food_Beverages,South,110,4136.11,35,0
2023-07-07,132,2023,7,3,Food_Beverages,East,148,5177.11,35,0
2023-07-07,132,2023,7,3,Food_Beverages,West,164,5791.65,35,0
2023-07-07,132,2023,7,3,Food_Beverages,Central,107,3718.65,35,0
2023-07-07,132,2023,7,3,Furniture,North,1,2303.67,580,0
2023-07-07,132,2023,7,3,Furniture,South,1,2188.27,580,0
2023-07-07,132,2023,7,3,Furniture,East,10,2002.84,580,0
2023-07-07,132,2023,7,3,Furniture,West,1,2480.83,580,0
2023-07-07,132,2023,7,3,Furniture,Central,11,1694.16,580,0
2023-07-14,133,2023,7,3,Electronics,North,15,6846.31,450,0
2023-07-14,133,2023,7,3,Electronics,South,17,6723.23,450,0
2023-07-14,133,2023,7,3,Electronics,East,7,7003.6,450,0
2023-07-14,133,2023,7,3,Electronics,West,18,7707.5,450,0
2023-07-14,133,2023,7,3,Electronics,Central,13,5708.67,450,0
2023-07-14,133,2023,7,3,Clothing,North,56,4388.3,85,0
2023-07-14,133,2023,7,3,Clothing,South,50,3354.3,85,0
2023-07-14,133,2023,7,3,Clothing,East,49,4216.84,85,0
2023-07-14,133,2023,7,3,Clothing,West,69,4870.23,85,0
2023-07-14,133,2023,7,3,Clothing,Central,35,3111.26,85,0
2023-07-14,133,2023,7,3,Home_Appliances,North,12,3542.04,320,0
2023-07-14,133,2023,7,3,Home_Appliances,South,10,3542.93,320,0
2023-07-14,133,2023,7,3,Home_Appliances,East,1,3704.2,320,0
2023-07-14,133,2023,7,3,Home_Appliances,West,21,4457.68,320,0
2023-07-14,133,2023,7,3,Home_Appliances,Central,12,3169.03,320,0
2023-07-14,133,2023,7,3,Food_Beverages,North,130,4492.57,35,0
2023-07-14,133,2023,7,3,Food_Beverages,South,115,4187.44,35,0
2023-07-14,133,2023,7,3,Food_Beverages,East,127,4524.04,35,0
2023-07-14,133,2023,7,3,Food_Beverages,West,152,5570.79,35,0
2023-07-14,133,2023,7,3,Food_Beverages,Central,112,3959.23,35,0
2023-07-14,133,2023,7,3,Furniture,North,12,2284.02,580,0
2023-07-14,133,2023,7,3,Furniture,South,1,1984.04,580,0
2023-07-14,133,2023,7,3,Furniture,East,12,2188.69,580,0
2023-07-14,133,2023,7,3,Furniture,West,1,2701.88,580,0
2023-07-14,133,2023,7,3,Furniture,Central,4,2109.39,580,0
2023-07-21,134,2023,7,3,Electronics,North,15,7725.32,450,0
2023-07-21,134,2023,7,3,Electronics,South,15,6283.23,450,0
2023-07-21,134,2023,7,3,Electronics,East,24,7057.91,450,0
2023-07-21,134,2023,7,3,Electronics,West,25,7807.65,450,0
2023-07-21,134,2023,7,3,Electronics,Central,15,6192.0,450,0
2023-07-21,134,2023,7,3,Clothing,North,51,4616.3,85,0
2023-07-21,134,2023,7,3,Clothing,South,33,4021.53,85,0
2023-07-21,134,2023,7,3,Clothing,East,42,4042.8,85,0
2023-07-21,134,2023,7,3,Clothing,West,52,4516.99,85,0
2023-07-21,134,2023,7,3,Clothing,Central,47,3705.95,85,0
2023-07-21,134,2023,7,3,Home_Appliances,North,9,4219.13,320,0
2023-07-21,134,2023,7,3,Home_Appliances,South,12,3675.99,320,0
2023-07-21,134,2023,7,3,Home_Appliances,East,16,4168.58,320,0
2023-07-21,134,2023,7,3,Home_Appliances,West,9,4556.23,320,0
2023-07-21,134,2023,7,3,Home_Appliances,Central,7,3282.01,320,0
2023-07-21,134,2023,7,3,Food_Beverages,North,144,5000.58,35,0
2023-07-21,134,2023,7,3,Food_Beverages,South,132,4634.67,35,0
2023-07-21,134,2023,7,3,Food_Beverages,East,139,4874.74,35,0
2023-07-21,134,2023,7,3,Food_Beverages,West,149,5400.15,35,0
2023-07-21,134,2023,7,3,Food_Beverages,Central,99,3612.19,35,0
2023-07-21,134,2023,7,3,Furniture,North,1,2560.55,580,0
2023-07-21,134,2023,7,3,Furniture,South,6,2133.81,580,0
2023-07-21,134,2023,7,3,Furniture,East,1,2452.45,580,0
2023-07-21,134,2023,7,3,Furniture,West,10,2851.04,580,0
2023-07-21,134,2023,7,3,Furniture,Central,1,1912.96,580,0
2023-07-28,135,2023,7,3,Electronics,North,16,7574.0,450,0
2023-07-28,135,2023,7,3,Electronics,South,4,5241.8,450,0
2023-07-28,135,2023,7,3,Electronics,East,9,6675.2,450,0
2023-07-28,135,2023,7,3,Electronics,West,17,7577.43,450,0
2023-07-28,135,2023,7,3,Electronics,Central,12,6392.0,450,0
2023-07-28,135,2023,7,3,Clothing,North,57,4276.53,85,0
2023-07-28,135,2023,7,3,Clothing,South,46,3815.3,85,0
2023-07-28,135,2023,7,3,Clothing,East,41,3365.25,85,0
2023-07-28,135,2023,7,3,Clothing,West,54,4636.11,85,0
2023-07-28,135,2023,7,3,Clothing,Central,47,3707.07,85,0
2023-07-28,135,2023,7,3,Home_Appliances,North,17,3979.82,320,0
2023-07-28,135,2023,7,3,Home_Appliances,South,1,3405.63,320,0
2023-07-28,135,2023,7,3,Home_Appliances,East,17,3590.6,320,0
2023-07-28,135,2023,7,3,Home_Appliances,West,11,4056.11,320,0
2023-07-28,135,2023,7,3,Home_Appliances,Central,18,2954.26,320,0
2023-07-28,135,2023,7,3,Food_Beverages,North,150,5419.48,35,0
2023-07-28,135,2023,7,3,Food_Beverages,South,118,4262.89,35,0
2023-07-28,135,2023,7,3,Food_Beverages,East,141,4856.3,35,0
2023-07-28,135,2023,7,3,Food_Beverages,West,161,5584.91,35,0
2023-07-28,135,2023,7,3,Food_Beverages,Central,135,4933.2,35,0
2023-07-28,135,2023,7,3,Furniture,North,1,2124.65,580,0
2023-07-28,135,2023,7,3,Furniture,South,1,1824.05,580,0
2023-07-28,135,2023,7,3,Furniture,East,1,2103.86,580,0
2023-07-28,135,2023,7,3,Furniture,West,6,2427.18,580,0
2023-07-28,135,2023,7,3,Furniture,Central,2,1845.56,580,0
2023-08-04,136,2023,8,3,Electronics,North,11,6939.35,450,0
2023-08-04,136,2023,8,3,Electronics,South,14,5578.34,450,0
2023-08-04,136,2023,8,3,Electronics,East,1,5505.86,450,0
2023-08-04,136,2023,8,3,Electronics,West,18,7318.43,450,0
2023-08-04,136,2023,8,3,Electronics,Central,14,6210.68,450,0
2023-08-04,136,2023,8,3,Clothing,North,44,3825.35,85,0
2023-08-04,136,2023,8,3,Clothing,South,46,3205.14,85,0
2023-08-04,136,2023,8,3,Clothing,East,36,2953.92,85,0
2023-08-04,136,2023,8,3,Clothing,West,54,4471.03,85,0
2023-08-04,136,2023,8,3,Clothing,Central,36,3365.01,85,0
2023-08-04,136,2023,8,3,Home_Appliances,North,11,3560.18,320,0
2023-08-04,136,2023,8,3,Home_Appliances,South,2,2636.72,320,0
2023-08-04,136,2023,8,3,Home_Appliances,East,14,3185.1,320,0
2023-08-04,136,2023,8,3,Home_Appliances,West,14,4065.26,320,0
2023-08-04,136,2023,8,3,Home_Appliances,Central,8,3082.94,320,0
2023-08-04,136,2023,8,3,Food_Beverages,North,144,5049.68,35,0
2023-08-04,136,2023,8,3,Food_Beverages,South,114,4047.44,35,0
2023-08-04,136,2023,8,3,Food_Beverages,East,131,4672.04,35,0
2023-08-04,136,2023,8,3,Food_Beverages,West,148,5401.62,35,0
2023-08-04,136,2023,8,3,Food_Beverages,Central,102,3465.22,35,0
2023-08-04,136,2023,8,3,Furniture,North,1,2148.43,580,0
2023-08-04,136,2023,8,3,Furniture,South,1,1971.44,580,0
2023-08-04,136,2023,8,3,Furniture,East,10,2036.89,580,0
2023-08-04,136,2023,8,3,Furniture,West,12,2540.03,580,0
2023-08-04,136,2023,8,3,Furniture,Central,9,1732.64,580,0
2023-08-11,137,2023,8,3,Electronics,North,9,6489.1,450,0
2023-08-11,137,2023,8,3,Electronics,South,19,4991.86,450,0
2023-08-11,137,2023,8,3,Electronics,East,13,6210.87,450,0
2023-08-11,137,2023,8,3,Electronics,West,19,7128.97,450,0
2023-08-11,137,2023,8,3,Electronics,Central,5,5469.57,450,0
2023-08-11,137,2023,8,3,Clothing,North,39,3946.31,85,0
2023-08-11,137,2023,8,3,Clothing,South,26,3115.65,85,0
2023-08-11,137,2023,8,3,Clothing,East,39,3324.0,85,0
2023-08-11,137,2023,8,3,Clothing,West,36,3717.94,85,0
2023-08-11,137,2023,8,3,Clothing,Central,34,3141.5,85,0
2023-08-11,137,2023,8,3,Home_Appliances,North,22,4133.8,320,0
2023-08-11,137,2023,8,3,Home_Appliances,South,12,3052.44,320,0
2023-08-11,137,2023,8,3,Home_Appliances,East,8,3715.46,320,0
2023-08-11,137,2023,8,3,Home_Appliances,West,11,3775.87,320,0
2023-08-11,137,2023,8,3,Home_Appliances,Central,7,3021.66,320,0
2023-08-11,137,2023,8,3,Food_Beverages,North,136,4924.82,35,0
2023-08-11,137,2023,8,3,Food_Beverages,South,108,3762.38,35,0
2023-08-11,137,2023,8,3,Food_Beverages,East,128,4689.37,35,0
2023-08-11,137,2023,8,3,Food_Beverages,West,148,5515.12,35,0
2023-08-11,137,2023,8,3,Food_Beverages,Central,105,3728.6,35,0
2023-08-11,137,2023,8,3,Furniture,North,1,2179.48,580,0
2023-08-11,137,2023,8,3,Furniture,South,1,2172.74,580,0
2023-08-11,137,2023,8,3,Furniture,East,6,2446.24,580,0
2023-08-11,137,2023,8,3,Furniture,West,6,2471.95,580,0
2023-08-11,137,2023,8,3,Furniture,Central,1,2149.27,580,0
2023-08-18,138,2023,8,3,Electronics,North,11,6720.3,450,0
2023-08-18,138,2023,8,3,Electronics,South,5,6203.81,450,0
2023-08-18,138,2023,8,3,Electronics,East,23,6851.56,450,0
2023-08-18,138,2023,8,3,Electronics,West,16,7880.71,450,0
2023-08-18,138,2023,8,3,Electronics,Central,16,5617.84,450,0
2023-08-18,138,2023,8,3,Clothing,North,54,3863.37,85,0
2023-08-18,138,2023,8,3,Clothing,South,48,3971.73,85,0
2023-08-18,138,2023,8,3,Clothing,East,50,3874.19,85,0
2023-08-18,138,2023,8,3,Clothing,West,51,4693.56,85,0
2023-08-18,138,2023,8,3,Clothing,Central,30,3196.73,85,0
2023-08-18,138,2023,8,3,Home_Appliances,North,15,3993.46,320,0
2023-08-18,138,2023,8,3,Home_Appliances,South,7,3108.26,320,0
2023-08-18,138,2023,8,3,Home_Appliances,East,6,3464.39,320,0
2023-08-18,138,2023,8,3,Home_Appliances,West,10,4377.45,320,0
2023-08-18,138,2023,8,3,Home_Appliances,Central,1,3140.27,320,0
2023-08-18,138,2023,8,3,Food_Beverages,North,141,4966.66,35,0
2023-08-18,138,2023,8,3,Food_Beverages,South,113,4004.44,35,0
2023-08-18,138,2023,8,3,Food_Beverages,East,131,4741.48,35,0
2023-08-18,138,2023,8,3,Food_Beverages,West,148,4880.49,35,0
2023-08-18,138,2023,8,3,Food_Beverages,Central,108,3812.02,35,0
2023-08-18,138,2023,8,3,Furniture,North,21,2478.16,580,0
2023-08-18,138,2023,8,3,Furniture,South,5,1886.13,580,0
2023-08-18,138,2023,8,3,Furniture,East,1,2164.82,580,0
2023-08-18,138,2023,8,3,Furniture,West,1,2484.69,580,0
2023-08-18,138,2023,8,3,Furniture,Central,1,1923.38,580,0
2023-08-25,139,2023,8,3,Electronics,North,15,7069.38,450,0
2023-08-25,139,2023,8,3,Electronics,South,10,5947.27,450,0
2023-08-25,139,2023,8,3,Electronics,East,15,6239.66,450,0
2023-08-25,139,2023,8,3,Electronics,West,13,6833.28,450,0
2023-08-25,139,2023,8,3,Electronics,Central,6,5130.33,450,0
2023-08-25,139,2023,8,3,Clothing,North,44,3193.28,85,0
2023-08-25,139,2023,8,3,Clothing,South,41,3030.38,85,0
2023-08-25,139,2023,8,3,Clothing,East,38,3787.99,85,0
2023-08-25,139,2023,8,3,Clothing,West,57,3774.76,85,0
2023-08-25,139,2023,8,3,Clothing,Central,40,3447.21,85,0
2023-08-25,139,2023,8,3,Home_Appliances,North,8,3685.78,320,0
2023-08-25,139,2023,8,3,Home_Appliances,South,6,3225.19,320,0
2023-08-25,139,2023,8,3,Home_Appliances,East,2,3062.64,320,0
2023-08-25,139,2023,8,3,Home_Appliances,West,6,3968.91,320,0
2023-08-25,139,2023,8,3,Home_Appliances,Central,3,2960.06,320,0
2023-08-25,139,2023,8,3,Food_Beverages,North,131,4456.01,35,0
2023-08-25,139,2023,8,3,Food_Beverages,South,118,4143.78,35,0
2023-08-25,139,2023,8,3,Food_Beverages,East,138,4773.7,35,0
2023-08-25,139,2023,8,3,Food_Beverages,West,157,5597.11,35,0
2023-08-25,139,2023,8,3,Food_Beverages,Central,99,3713.17,35,0
2023-08-25,139,2023,8,3,Furniture,North,8,2147.21,580,0
2023-08-25,139,2023,8,3,Furniture,South,8,2054.86,580,0
2023-08-25,139,2023,8,3,Furniture,East,8,1883.44,580,0
2023-08-25,139,2023,8,3,Furniture,West,8,2177.95,580,0
2023-08-25,139,2023,8,3,Furniture,Central,6,1754.79,580,0
2023-09-01,140,2023,9,3,Electronics,North,18,5695.72,450,0
2023-09-01,140,2023,9,3,Electronics,South,7,4793.34,450,0
2023-09-01,140,2023,9,3,Electronics,East,3,5546.34,450,0
2023-09-01,140,2023,9,3,Electronics,West,24,6832.75,450,0
2023-09-01,140,2023,9,3,Electronics,Central,14,6162.97,450,0
2023-09-01,140,2023,9,3,Clothing,North,43,3617.6,85,0
2023-09-01,140,2023,9,3,Clothing,South,33,3012.57,85,0
2023-09-01,140,2023,9,3,Clothing,East,40,3244.16,85,0
2023-09-01,140,2023,9,3,Clothing,West,40,3515.28,85,0
2023-09-01,140,2023,9,3,Clothing,Central,36,2726.56,85,0
2023-09-01,140,2023,9,3,Home_Appliances,North,9,3152.99,320,0
2023-09-01,140,2023,9,3,Home_Appliances,South,16,3289.57,320,0
2023-09-01,140,2023,9,3,Home_Appliances,East,11,3483.03,320,0
2023-09-01,140,2023,9,3,Home_Appliances,West,16,3736.42,320,0
2023-09-01,140,2023,9,3,Home_Appliances,Central,1,3066.21,320,0
2023-09-01,140,2023,9,3,Food_Beverages,North,123,4091.56,35,0
2023-09-01,140,2023,9,3,Food_Beverages,South,105,3808.55,35,0
2023-09-01,140,2023,9,3,Food_Beverages,East,108,3906.05,35,0
2023-09-01,140,2023,9,3,Food_Beverages,West,138,4473.97,35,0
2023-09-01,140,2023,9,3,Food_Beverages,Central,104,3684.87,35,0
2023-09-01,140,2023,9,3,Furniture,North,8,2116.37,580,0
2023-09-01,140,2023,9,3,Furniture,South,8,1880.33,580,0
2023-09-01,140,2023,9,3,Furniture,East,1,1877.11,580,0
2023-09-01,140,2023,9,3,Furniture,West,1,2324.06,580,0
2023-09-01,140,2023,9,3,Furniture,Central,4,1673.22,580,0
2023-09-08,141,2023,9,3,Electronics,North,6,6889.85,450,0
2023-09-08,141,2023,9,3,Electronics,South,12,5964.98,450,0
2023-09-08,141,2023,9,3,Electronics,East,18,6559.86,450,0
2023-09-08,141,2023,9,3,Electronics,West,24,7816.74,450,0
2023-09-08,141,2023,9,3,Electronics,Central,20,5918.81,450,0
2023-09-08,141,2023,9,3,Clothing,North,43,3676.26,85,0
2023-09-08,141,2023,9,3,Clothing,South,42,3324.04,85,0
2023-09-08,141,2023,9,3,Clothing,East,41,3368.23,85,0
2023-09-08,141,2023,9,3,Clothing,West,41,3925.76,85,0
2023-09-08,141,2023,9,3,Clothing,Central,38,3260.35,85,0
2023-09-08,141,2023,9,3,Home_Appliances,North,4,3979.78,320,0
2023-09-08,141,2023,9,3,Home_Appliances,South,9,2971.86,320,0
2023-09-08,141,2023,9,3,Home_Appliances,East,13,3635.24,320,0
2023-09-08,141,2023,9,3,Home_Appliances,West,6,3956.68,320,0
2023-09-08,141,2023,9,3,Home_Appliances,Central,10,2689.55,320,0
2023-09-08,141,2023,9,3,Food_Beverages,North,117,4219.23,35,0
2023-09-08,141,2023,9,3,Food_Beverages,South,114,4181.16,35,0
2023-09-08,141,2023,9,3,Food_Beverages,East,147,4957.83,35,0
2023-09-08,141,2023,9,3,Food_Beverages,West,126,4576.14,35,0
2023-09-08,141,2023,9,3,Food_Beverages,Central,84,3077.79,35,0
2023-09-08,141,2023,9,3,Furniture,North,1,2254.56,580,0
2023-09-08,141,2023,9,3,Furniture,South,1,1922.99,580,0
2023-09-08,141,2023,9,3,Furniture,East,1,2160.05,580,0
2023-09-08,141,2023,9,3,Furniture,West,3,2360.65,580,0
2023-09-08,141,2023,9,3,Furniture,Central,1,1616.81,580,0
2023-09-15,142,2023,9,3,Electronics,North,18,7327.97,450,0
2023-09-15,142,2023,9,3,Electronics,South,15,6414.4,450,0
2023-09-15,142,2023,9,3,Electronics,East,6,6682.56,450,0
2023-09-15,142,2023,9,3,Electronics,West,16,7463.7,450,0
2023-09-15,142,2023,9,3,Electronics,Central,17,6460.13,450,0
